Fecha,Año,Activo,Retorno_raw,Retorno_%,Decision,Mu_esperado,Sigma_incertidumbre,UCB_score
2020-04-03,2020,BA,0.2194025090856397,21.94%,✅ buena,1.800735072001418,0.3439125578239254,2.4885601876492687
2020-04-10,2020,BA,0.014225524988177,1.42%,✅ buena,1.5512522685208625,0.342763970697938,2.236780209916738
2020-04-17,2020,CNP,0.0090743489111624,0.91%,✅ buena,2.249912455733872,0.3544070581627856,2.958726572059444
2020-04-24,2020,VTR,0.0945508214935859,9.46%,✅ buena,2.47082187122478,0.4008407155939253,3.27250330241263
2020-05-01,2020,APA,0.1037235146347843,10.37%,✅ buena,1.9682891920266308,0.3241822023965708,2.6166535968197726
2020-05-08,2020,NCLH,-0.1214803050530159,-12.15%,❌ mala,1.9995156690250049,0.3639025834031717,2.7273208358313483
2020-05-15,2020,NCLH,0.2728937290674165,27.29%,✅ buena,1.44634405408252,0.317696076869598,2.081736207821716
2020-05-22,2020,TRGP,-0.0083151679832215,-0.83%,❌ mala,1.387877170796783,0.2624954125357658,1.9128679958683144
2020-05-29,2020,NCLH,0.4323116554105488,43.23%,✅ buena,1.4277577102312509,0.2939156286647459,2.015588967560743
2020-06-05,2020,NCLH,-0.0860454872455096,-8.60%,❌ mala,1.3664462780718534,0.2928574545076728,1.9521611870871989
2020-06-12,2020,NCLH,-0.1112195456900247,-11.12%,❌ mala,1.7623985222691685,0.324201289218368,2.4108011007059047
2020-06-19,2020,NCLH,-0.1613611246531938,-16.14%,❌ mala,1.819493370175613,0.3086948186240744,2.436883007423762
2020-06-26,2020,NCLH,0.0451571038033942,4.52%,✅ buena,1.6001697758854678,0.2827194112487747,2.165608598383017
2020-07-03,2020,NCLH,0.0269254442274011,2.69%,✅ buena,1.4319811605235555,0.2856479006528564,2.0032769618292683
2020-07-10,2020,NCLH,-0.0689023894543157,-6.89%,❌ mala,1.3096170857046618,0.2969579791747149,1.903533044054092
2020-07-17,2020,NCLH,-0.0582842381560149,-5.83%,❌ mala,1.3740821260174374,0.2707754508353324,1.9156330276881024
2020-07-24,2020,NCLH,-0.0514603452871345,-5.15%,❌ mala,1.3666836264647553,0.2574614094690445,1.8816064454028445
2020-07-31,2020,NCLH,0.0256597814505734,2.57%,✅ buena,1.4097097828272367,0.2515209918021498,1.9127517664315363
2020-08-07,2020,NCLH,0.1258041642370353,12.58%,✅ buena,1.313870885283705,0.2466818185078751,1.8072345222994557
2020-08-14,2020,NCLH,-0.0120634654211619,-1.21%,❌ mala,1.361410016789912,0.2369610993671531,1.8353322155242184
2020-08-21,2020,NCLH,0.1368894638174687,13.69%,✅ buena,1.304000071608154,0.21798736651775,1.739974804643654
2020-08-28,2020,NCLH,0.0412662249970483,4.13%,✅ buena,1.1618856863787967,0.2122989430125287,1.5864835724038542
2020-09-04,2020,NCLH,-0.0494028145300202,-4.94%,❌ mala,1.19928759288803,0.2194089678384143,1.6381055285648587
2020-09-11,2020,NCLH,-0.071958892770517,-7.20%,❌ mala,1.038426477691221,0.1791236423643656,1.3966737624199523
2020-09-18,2020,NCLH,0.0233845637394831,2.34%,✅ buena,0.9383717004468852,0.1619539599573176,1.2622796203615207
2020-09-25,2020,NCLH,0.0384847461993238,3.85%,✅ buena,0.9067399396821368,0.1388934635311763,1.1845268667444897
2020-10-02,2020,OXY,0.0962514489164501,9.63%,✅ buena,0.6455957096434581,0.1478352139982378,0.9412661376399336
2020-10-09,2020,NCLH,-0.1350773540379274,-13.51%,❌ mala,0.7223546507743148,0.1047812977878857,0.9319172463500864
2020-10-16,2020,OXY,-0.0069375661397002,-0.69%,❌ mala,0.7841285719906239,0.1093040340200498,1.0027366400307236
2020-10-23,2020,NCLH,-0.093733034602006,-9.37%,❌ mala,0.7028177854609824,0.1021956517664631,0.9072090889939088
2020-10-30,2020,NCLH,0.0204449891609144,2.04%,✅ buena,0.8203736304234169,0.1070326135657226,1.0344388575548622
2020-11-06,2020,NCLH,0.1820860505372104,18.21%,✅ buena,0.6650118564389597,0.1149988530234029,0.8950095624857656
2020-11-13,2020,NCLH,-0.0034895162855345,-0.35%,❌ mala,0.6601305014925265,0.114023731566245,0.8881779646250165
2020-11-20,2020,OXY,0.2275761881708917,22.76%,✅ buena,0.8915511988846777,0.1226227064598584,1.1367966118043946
2020-11-27,2020,FANG,0.085018542125391,8.50%,✅ buena,0.8916410688406277,0.1330508972344743,1.1577428633095763
2020-12-04,2020,APA,0.0606059443061997,6.06%,✅ buena,1.0613236282533605,0.2234872925703021,1.5082982133939646
2020-12-11,2020,FANG,-0.0852128552478748,-8.52%,❌ mala,1.2442287660589284,0.2506535784514445,1.7455359229618177
2020-12-18,2020,OXY,-0.0458963622099953,-4.59%,❌ mala,0.9100378147739224,0.1415192479015617,1.193076310577046
2020-12-25,2020,OXY,-0.0203735830194015,-2.04%,❌ mala,0.7865251302142143,0.087929601427542,0.9623843330692984
2021-01-01,2021,FANG,0.17272725848207,17.27%,✅ buena,0.6572880911087403,0.0734065332138123,0.804101157536365
2021-01-08,2021,TTWO,-0.0672432371286819,-6.72%,❌ mala,0.5957956950921056,0.0710264059804421,0.7378485070529899
2021-01-15,2021,MLM,0.0198299944983315,1.98%,✅ buena,0.6979387546032578,0.0887974700028297,0.8755336946089174
2021-01-22,2021,WBD,0.1048278558156425,10.48%,✅ buena,0.7941238753193666,0.0895684072104946,0.9732606897403558
2021-01-29,2021,PSKY,0.1142264942275292,11.42%,✅ buena,0.7943295684388316,0.0848215795946174,0.9639727276280664
2021-02-05,2021,WBD,0.120225012614338,12.02%,✅ buena,0.727819872122539,0.0734655666962383,0.8747510055150156
2021-02-12,2021,WBD,0.0625523373680008,6.26%,✅ buena,0.7114312306713091,0.0741198089101558,0.8596708484916209
2021-02-19,2021,WBD,0.0441031270602856,4.41%,✅ buena,0.7563884371311591,0.074558031513615,0.9055045001583892
2021-02-26,2021,WBD,0.211578379765746,21.16%,✅ buena,0.8417755731601355,0.0850623677181559,1.0119003085964473
2021-03-05,2021,WBD,0.1066147622431299,10.66%,✅ buena,1.0051654605463711,0.1226682617821558,1.250501984110683
2021-03-12,2021,PSKY,0.0253843191287945,2.54%,✅ buena,1.066281529011858,0.1286714991321347,1.3236245272761271
2021-03-19,2021,WBD,-0.4577455241854384,-45.77%,❌ mala,0.931283553839499,0.1032682721894835,1.137820098218466
2021-03-26,2021,WBD,0.0336515464454396,3.37%,✅ buena,0.8286041000494282,0.0802942896633313,0.9891926793760908
2021-04-02,2021,OXY,-0.1018993642005385,-10.19%,❌ mala,0.7660872741125984,0.0705255804638165,0.9071384350402314
2021-04-09,2021,WSM,-0.0486302816021645,-4.86%,❌ mala,0.7783105556731916,0.0847959406917212,0.947902437056634
2021-04-16,2021,LRCX,-0.0251978045566338,-2.52%,❌ mala,0.7498119730169268,0.0757636749041958,0.9013393228253186
2021-04-23,2021,NVDA,-0.0167538584304881,-1.68%,❌ mala,0.7139897123483598,0.078650615391868,0.871290943132096
2021-04-30,2021,CRL,0.0303804337948039,3.04%,✅ buena,0.6498248737296095,0.0778128041804998,0.8054504820906091
2021-05-07,2021,PSKY,-0.0121861024990362,-1.22%,❌ mala,0.6326004533298444,0.0657835693724931,0.7641675920748306
2021-05-14,2021,XOM,-0.0304426831799574,-3.04%,❌ mala,0.767656180047517,0.0774711078821535,0.922598395811824
2021-05-21,2021,HAL,-0.0004450048969177,-0.04%,❌ mala,0.751584124622084,0.0775431784526638,0.9066704815274116
2021-05-28,2021,HAL,0.1033250464969095,10.33%,✅ buena,0.7387956177398814,0.0753527777922065,0.8895011733242946
2021-06-04,2021,BKR,-0.0042274050437525,-0.42%,❌ mala,0.6671258469852682,0.0731198277002236,0.8133655023857156
2021-06-11,2021,TRGP,-0.0585978624500899,-5.86%,❌ mala,0.6986712551963488,0.0642612677154796,0.8271937906273081
2021-06-18,2021,TRGP,0.0255773993218273,2.56%,✅ buena,0.6913123316196476,0.0628519125271586,0.8170161566739648
2021-06-25,2021,OXY,-0.0100270183830111,-1.00%,❌ mala,0.6609352344204296,0.0632429754931534,0.7874211854067364
2021-07-02,2021,OXY,-0.071823274382417,-7.18%,❌ mala,0.7245465737377337,0.0673671019891937,0.8592807777161212
2021-07-09,2021,AXON,-0.0254080371859501,-2.54%,❌ mala,0.663017973895664,0.0801386122811734,0.8232951984580108
2021-07-16,2021,IDXX,0.0389061640242107,3.89%,✅ buena,0.5943045391363734,0.0753869946774064,0.7450785284911863
2021-07-23,2021,WBD,0.0189673666509027,1.90%,✅ buena,0.5830625334448536,0.0697055896110085,0.7224737126668708
2021-07-30,2021,GNRC,-0.0103013567282034,-1.03%,❌ mala,0.5817829414647452,0.0694763992941765,0.7207357400530983
2021-08-06,2021,DXCM,-0.0488347984495483,-4.88%,❌ mala,0.5491511664773809,0.0760987412877733,0.7013486490529277
2021-08-13,2021,AMD,-0.0533695283854186,-5.34%,❌ mala,0.5553580345250863,0.0776052942568587,0.7105686230388036
2021-08-20,2021,NUE,0.0294620139037187,2.95%,✅ buena,0.5587241446950306,0.0786851026219,0.7160943499388307
2021-08-27,2021,PSKY,0.0095375877404491,0.95%,✅ buena,0.533186262038508,0.0732011949673704,0.6795886519732488
2021-09-03,2021,DVN,-0.0208458353236723,-2.08%,❌ mala,0.5927850782896702,0.0603562579217683,0.7134975941332069
2021-09-10,2021,OXY,0.0784627135675777,7.85%,✅ buena,0.5648188546611081,0.0607786917767802,0.6863762382146685
2021-09-17,2021,OXY,0.0430587108229656,4.31%,✅ buena,0.5378647595295383,0.0619497921781718,0.6617643438858819
2021-09-24,2021,OXY,0.1085409073856928,10.85%,✅ buena,0.6948971287661414,0.0712812641883206,0.8374596571427828
2021-10-01,2021,FANG,0.1116731105319015,11.17%,✅ buena,0.6320382744494343,0.0612834167150958,0.754605107879626
2021-10-08,2021,OXY,-0.0585787080522752,-5.86%,❌ mala,0.6852922111216561,0.0703210490415717,0.8259343092047995
2021-10-15,2021,FANG,0.0096971245112682,0.97%,✅ buena,0.8598348680813924,0.1119047894398429,1.0836444469610782
2021-10-22,2021,FANG,-0.0195739100625405,-1.96%,❌ mala,0.8265331792372683,0.0925310218984642,1.011595223034197
2021-10-29,2021,FANG,0.061572751476842,6.16%,✅ buena,0.809447248304449,0.0859662760758051,0.9813798004560592
2021-11-05,2021,TSLA,-0.1543830976436122,-15.44%,❌ mala,0.6920331477866667,0.0981550420101503,0.8883432318069674
2021-11-12,2021,TSLA,0.1002883492140385,10.03%,✅ buena,0.7592918103187962,0.1035396354127478,0.9663710811442918
2021-11-19,2021,LRCX,-0.0039102526411546,-0.39%,❌ mala,0.7235980576958324,0.0878367709361775,0.8992715995681876
2021-11-26,2021,LRCX,0.0303593381635451,3.04%,✅ buena,0.6842167954773123,0.0853774900323864,0.8549717755420851
2021-12-03,2021,MU,0.0480274455666436,4.80%,✅ buena,0.5851694707000371,0.0662929242483895,0.7177553191968161
2021-12-10,2021,LRCX,-0.0500330813176237,-5.00%,❌ mala,0.4850281493046876,0.065084759561339,0.6151976684273658
2021-12-17,2021,FANG,0.0342675010386137,3.43%,✅ buena,0.4859416148970041,0.0656581855046375,0.6172579859062793
2021-12-24,2021,FANG,0.0180289255828931,1.80%,✅ buena,0.5233971472261891,0.0631324391261252,0.6496620254784398
2021-12-31,2021,CCL,0.0884691229772409,8.85%,✅ buena,0.6569201006645881,0.0617522749974996,0.7804246506595874
2022-01-07,2022,NCLH,0.0342341574511086,3.42%,✅ buena,0.676725713639095,0.0658639017503385,0.8084535171397721
2022-01-14,2022,OXY,-0.0495634728951938,-4.96%,❌ mala,0.6359777674919186,0.0644765263612668,0.7649308202144522
2022-01-21,2022,COP,0.078578727544164,7.86%,✅ buena,0.7803223216506265,0.1011056073905714,0.9825335364317694
2022-01-28,2022,OXY,0.0859728516571187,8.60%,✅ buena,0.6886620588437798,0.0677388666729313,0.8241397921896425
2022-02-04,2022,WMB,0.0042511286025244,0.43%,✅ buena,0.748243823594429,0.0852593686532843,0.9187625609009976
2022-02-11,2022,WMB,-0.0354932037151691,-3.55%,❌ mala,0.6429398546111545,0.063530720091068,0.7700012947932906
2022-02-18,2022,EOG,-0.038881820589688,-3.89%,❌ mala,0.6055095142355017,0.0612226519019887,0.7279548180394791
2022-02-25,2022,NCLH,-0.1150127365270082,-11.50%,❌ mala,0.689699342391448,0.059345569321692,0.8083904810348321
2022-03-04,2022,CCL,-0.0011608203234082,-0.12%,❌ mala,0.6923442888084727,0.0594712975101774,0.8112868838288274
2022-03-11,2022,CVX,-0.0536570246807383,-5.37%,❌ mala,0.7321942083231144,0.076957748315557,0.8861097049542286
2022-03-18,2022,OXY,0.0439187672734968,4.39%,✅ buena,0.7210047130086649,0.0655825615933624,0.8521698361953898
2022-03-25,2022,OXY,-0.0102197249138716,-1.02%,❌ mala,0.7976599042670968,0.0832771204397657,0.9642141451466284
2022-04-01,2022,OXY,0.0635002076596713,6.35%,✅ buena,0.8609633977085505,0.1032361083516488,1.0674356144118482
2022-04-08,2022,BKNG,0.027623005351955,2.76%,✅ buena,0.7886449966236904,0.0693762317627946,0.9273974601492796
2022-04-15,2022,EQT,-0.061850761710795,-6.19%,❌ mala,0.7236016437354127,0.0672216677763538,0.8580449792881204
2022-04-22,2022,EQT,0.0002519687285718,0.03%,✅ buena,0.755204076400625,0.0771647876341452,0.9095336516689154
2022-04-29,2022,UAL,-0.0590098919254717,-5.90%,❌ mala,0.644757356172859,0.0588976906464402,0.7625527374657396
2022-05-06,2022,UAL,-0.089436026074483,-8.94%,❌ mala,0.5716032061157925,0.0683425885523705,0.7082883832205336
2022-05-13,2022,DVN,0.0177583514910542,1.78%,✅ buena,0.6135432145372035,0.0565664261462617,0.726676066829727
2022-05-20,2022,EPAM,0.0622990434860466,6.23%,✅ buena,0.6033998253411783,0.0623755864616256,0.7281509982644295
2022-05-27,2022,DVN,0.0160947253785159,1.61%,✅ buena,0.6348967052088758,0.0560574490289931,0.7470116032668621
2022-06-03,2022,XOM,0.0138257437107665,1.38%,✅ buena,0.7811842665259006,0.0796617935410788,0.9405078536080582
2022-06-10,2022,XOM,-0.1427434500266275,-14.27%,❌ mala,0.6508019506704209,0.0571858639510145,0.7651736785724499
2022-06-17,2022,PSX,-0.0697160279524945,-6.97%,❌ mala,0.6578405635255561,0.0592906849242821,0.7764219333741202
2022-06-24,2022,DLTR,-0.0059792786798688,-0.60%,❌ mala,0.6030289208851123,0.0561134205249545,0.7152557619350215
2022-07-01,2022,UAL,0.000823342347004,0.08%,✅ buena,0.468606658043024,0.1096523371788947,0.6879113324008135
2022-07-08,2022,UAL,0.0633396622230553,6.33%,✅ buena,0.4042541368642591,0.1213814231959908,0.6470169832562408
2022-07-15,2022,DG,0.0150323794656073,1.50%,✅ buena,0.5676544554840531,0.0573865875114855,0.6824276305070243
2022-07-22,2022,PHM,-0.0498800892631674,-4.99%,❌ mala,0.6449017947047992,0.0694718634306316,0.7838455215660625
2022-07-29,2022,EQT,-0.0397458874747698,-3.97%,❌ mala,0.6046711135320513,0.0602040285255788,0.7250791705832089
2022-08-05,2022,ON,0.0521958679883429,5.22%,✅ buena,0.8584755172082581,0.099504659010401,1.0574848352290602
2022-08-12,2022,ON,0.0192523193744154,1.93%,✅ buena,0.827920004567334,0.0850069642862161,0.9979339331397662
2022-08-19,2022,FSLR,0.0549345475843887,5.49%,✅ buena,0.90579445224996,0.1109504681590166,1.1276953885679937
2022-08-26,2022,VLO,-0.0661305022889799,-6.61%,❌ mala,0.7904789265164336,0.0724333431421759,0.9353456128007857
2022-09-02,2022,APA,-0.0182988662919321,-1.83%,❌ mala,0.7257783743543637,0.0649989967009197,0.8557763677562031
2022-09-09,2022,VLO,-0.0781856764140013,-7.82%,❌ mala,0.7684329594046848,0.068003880211627,0.9044407198279388
2022-09-16,2022,EOG,-0.1015231585402507,-10.15%,❌ mala,0.6410541816833486,0.0610778025773833,0.7632097868381154
2022-09-23,2022,APA,0.0401581153163559,4.02%,✅ buena,0.5572743163143601,0.0664027284903775,0.6900797732951153
2022-09-30,2022,DLTR,0.0429830314649446,4.30%,✅ buena,0.4652108702950346,0.0720991427483988,0.6094091557918324
2022-10-07,2022,EOG,-0.0483771228459909,-4.84%,❌ mala,0.4538571480375981,0.0925667844197632,0.6389907168771245
2022-10-14,2022,APA,0.0881337614223167,8.81%,✅ buena,0.6466027186815518,0.0722552053057321,0.791113129293016
2022-10-21,2022,TPL,0.0847350658013343,8.47%,✅ buena,0.6831613298907925,0.0693630170154251,0.8218873639216426
2022-10-28,2022,TPL,0.1064544018971926,10.65%,✅ buena,1.019568526262068,0.1139739374645996,1.2475164011912672
2022-11-04,2022,HAL,0.0067565586734295,0.68%,✅ buena,1.0084324182419842,0.1126592932384423,1.233751004718869
2022-11-11,2022,BKR,-0.0609284472366377,-6.09%,❌ mala,0.8399987190657323,0.0768284162133148,0.993655551492362
2022-11-18,2022,AMD,0.0213402161388709,2.13%,✅ buena,1.0780922363531062,0.1303426141231285,1.3387774645993633
2022-11-25,2022,AMD,-0.0021293057494605,-0.21%,❌ mala,0.8156725658271626,0.0813813030489243,0.9784351719250112
2022-12-02,2022,TXN,-0.0191374526797034,-1.91%,❌ mala,0.7212673107572969,0.0664838784946391,0.8542350677465753
2022-12-09,2022,FICO,-0.0403282262278509,-4.03%,❌ mala,0.776753142036746,0.0786873897778694,0.9341279215924848
2022-12-16,2022,MPWR,-0.0447374925535561,-4.47%,❌ mala,0.526691588834916,0.0638716899005254,0.6544349686359667
2022-12-23,2022,WDAY,0.0163386932178,1.63%,✅ buena,0.5297168763438563,0.0613849359934385,0.6524867483307335
2022-12-30,2022,HAL,0.0218551164433737,2.19%,✅ buena,0.4973212132450181,0.0685219361544725,0.6343650855539631
2023-01-06,2023,HAL,0.0609301783048745,6.09%,✅ buena,0.504741688059838,0.067431436644922,0.639604561349682
2023-01-13,2023,APA,2.23688413414358e-05,0.00%,✅ buena,0.6192847747557385,0.0563071230395602,0.731899020834859
2023-01-20,2023,CCL,0.0525310219292032,5.25%,✅ buena,0.6800238448386895,0.0630675855142966,0.8061590158672829
2023-01-27,2023,WBD,0.0342052470892784,3.42%,✅ buena,0.6987268758309326,0.0660926144398905,0.8309121047107138
2023-02-03,2023,WBD,-0.077820998918798,-7.78%,❌ mala,0.780606767000615,0.083703454909694,0.9480136768200031
2023-02-10,2023,TSLA,0.0580019208915987,5.80%,✅ buena,0.7672330388548053,0.0820149048047649,0.9312628484643352
2023-02-17,2023,TSLA,-0.0548701109391842,-5.49%,❌ mala,0.6809858162339022,0.0645422718968932,0.8100703600276887
2023-02-24,2023,TSLA,0.0046220458185277,0.46%,✅ buena,0.643220795364052,0.0671104488726998,0.7774416931094517
2023-03-03,2023,FTNT,-0.0341880641985207,-3.42%,❌ mala,0.5252322297487104,0.0589877002779454,0.6432076303046014
2023-03-10,2023,PSX,-0.0642165952410982,-6.42%,❌ mala,0.5602593539419384,0.053530500336113,0.6673203546141645
2023-03-17,2023,WST,0.0138905646563336,1.39%,✅ buena,0.4732268132219441,0.0641986451645129,0.60162410355097
2023-03-24,2023,MSFT,0.027550960190535,2.76%,✅ buena,0.5393167400650779,0.0532699210471987,0.6458565821594754
2023-03-31,2023,MSFT,0.0114465394356981,1.14%,✅ buena,0.6113990295013726,0.0540695979999289,0.7195382255012306
2023-04-07,2023,MSFT,-0.0187242476510858,-1.87%,❌ mala,0.5913438144205607,0.0531573770104363,0.6976585684414334
2023-04-14,2023,AMZN,0.0434103683104831,4.34%,✅ buena,0.6595345444006008,0.0611928433094342,0.7819202310194693
2023-04-21,2023,DVN,-0.0037292506449988,-0.37%,❌ mala,0.6271051168855684,0.0702424318281697,0.767589980541908
2023-04-28,2023,DVN,-0.0574583015687105,-5.75%,❌ mala,0.5482491539128941,0.0571315508654166,0.6625122556437274
2023-05-05,2023,HAS,0.0134150403686188,1.34%,✅ buena,0.4334859664220026,0.0653704309901462,0.5642268284022952
2023-05-12,2023,BLDR,0.0379834397874518,3.80%,✅ buena,0.526732241062956,0.0613083696334644,0.649348980329885
2023-05-19,2023,RCL,-0.0075376322725773,-0.75%,❌ mala,0.4851673461636022,0.0535154735514543,0.5921982932665109
2023-05-26,2023,SMCI,0.0125924347926578,1.26%,✅ buena,0.5461595357752009,0.0603954584254413,0.6669504526260835
2023-06-02,2023,SMCI,0.1789672919877951,17.90%,✅ buena,0.5889027023491842,0.0968066522366878,0.7825160068225598
2023-06-09,2023,AMD,-0.0387447679221455,-3.87%,❌ mala,0.6123581584956286,0.0798602361807359,0.7720786308571004
2023-06-16,2023,SMCI,-0.0637430682253417,-6.37%,❌ mala,0.6467770494152579,0.0938769613131667,0.8345309720415914
2023-06-23,2023,TSLA,0.0201480233327453,2.01%,✅ buena,0.579297300998949,0.063984641546115,0.707266584091179
2023-06-30,2023,NCLH,0.0055121235352098,0.55%,✅ buena,0.5418834893092466,0.0627926757317097,0.6674688407726661
2023-07-07,2023,NCLH,-0.067153922080493,-6.72%,❌ mala,0.5430723120595717,0.0728793426165615,0.6888309972926948
2023-07-14,2023,CCL,0.0377248811349126,3.77%,✅ buena,0.4827873419915991,0.0637119391652107,0.6102112203220205
2023-07-21,2023,SMCI,0.1034141571384699,10.34%,✅ buena,0.5102682497193904,0.0614303837371486,0.6331290171936876
2023-07-28,2023,CFG,-0.0194420295371523,-1.94%,❌ mala,0.5944235954059389,0.0675586480086578,0.7295408914232545
2023-08-04,2023,KEY,-0.0302011731625722,-3.02%,❌ mala,0.5753806631235292,0.0607659247252026,0.6969125125739345
2023-08-11,2023,KEY,-0.0631487951136891,-6.31%,❌ mala,0.5608412308232362,0.0567229395565817,0.6742871099363996
2023-08-18,2023,MPC,-0.0044252757623403,-0.44%,❌ mala,0.5164364514767155,0.0675108381650964,0.6514581278069084
2023-08-25,2023,SMCI,0.111041097219654,11.10%,✅ buena,0.4562018077362602,0.0647572875893259,0.5857163829149121
2023-09-01,2023,SMCI,-0.0053161192457942,-0.53%,❌ mala,0.4475826901694621,0.063147912274092,0.5738785147176463
2023-09-08,2023,SMCI,-0.1118791203361924,-11.19%,❌ mala,0.5028460354162797,0.0543030988309882,0.6114522330782561
2023-09-15,2023,SMCI,-0.0542004252547154,-5.42%,❌ mala,0.5360694993601935,0.0593216619180885,0.6547128231963707
2023-09-22,2023,SMCI,0.1631813360582326,16.32%,✅ buena,0.5250888503793943,0.0585434247158457,0.6421756998110859
2023-09-29,2023,SMCI,0.0563415549224157,5.63%,✅ buena,0.4872187409486027,0.0617848427300886,0.6107884264087801
2023-10-06,2023,SMCI,-0.0154313049604761,-1.54%,❌ mala,0.4877028355024158,0.0663180490699415,0.620338933642299
2023-10-13,2023,SMCI,-0.1284011429646055,-12.84%,❌ mala,0.5298778979571779,0.0599778002321708,0.6498334984215197
2023-10-20,2023,SMCI,-0.0288840782732671,-2.89%,❌ mala,0.5716395074333438,0.0568050175765419,0.6852495425864276
2023-10-27,2023,SMCI,0.0563380548772818,5.63%,✅ buena,0.5414770231811736,0.0527141667033648,0.6469053565879034
2023-11-03,2023,SMCI,0.0432549270929074,4.33%,✅ buena,0.481791055972831,0.0668823059599008,0.6155556678926327
2023-11-10,2023,SMCI,0.0848024116491728,8.48%,✅ buena,0.5500707283558366,0.0533415463481958,0.6567538210522283
2023-11-17,2023,DXCM,0.0760216789057746,7.60%,✅ buena,0.5061431348726767,0.0594895833144604,0.6251223015015976
2023-11-24,2023,LEN,0.0309487817760127,3.09%,✅ buena,0.5556803294767083,0.0785891503456811,0.7128586301680706
2023-12-01,2023,AMD,0.0620314590753594,6.20%,✅ buena,0.5762078110686505,0.0847349922139314,0.7456777954965135
2023-12-08,2023,GM,0.0586664652667909,5.87%,✅ buena,0.5628738095090547,0.0597679719964641,0.6824097535019831
2023-12-15,2023,NCLH,0.0289783956238154,2.90%,✅ buena,0.561115921636115,0.0731074746915085,0.7073308710191321
2023-12-22,2023,BXP,0.003837532928016,0.38%,✅ buena,0.5662173272261886,0.0767130017770241,0.7196433307802369
2023-12-29,2023,BXP,0.0027077879284389,0.27%,✅ buena,0.5644744231438716,0.0755714365993884,0.7156172963426486
2024-01-05,2024,ALB,-0.0720016487897959,-7.20%,❌ mala,0.5215341258644122,0.0633965010516681,0.6483271279677485
2024-01-12,2024,PAYC,-0.0201448502346898,-2.01%,❌ mala,0.5082831663052834,0.0544893087587649,0.6172617838228133
2024-01-19,2024,FTNT,0.0857143036110588,8.57%,✅ buena,0.4690032484628657,0.0585119552177298,0.5860271588983255
2024-01-26,2024,SMCI,0.2224612492254349,22.25%,✅ buena,0.5216986571085347,0.052780487977147,0.6272596330628287
2024-02-02,2024,SMCI,0.2771767805424712,27.72%,✅ buena,0.5255333388545086,0.0602163040437158,0.6459659469419402
2024-02-09,2024,SMCI,0.0851423288302155,8.51%,✅ buena,0.5773227525834425,0.0823159905857752,0.741954733754993
2024-02-16,2024,SMCI,0.0705696194116289,7.06%,✅ buena,0.6464034904591374,0.093514902659879,0.8334332957788955
2024-02-23,2024,SMCI,0.0528714445105946,5.29%,✅ buena,0.6206509756307714,0.0705876781023971,0.7618263318355657
2024-03-01,2024,SMCI,0.2590118371558807,25.90%,✅ buena,0.628106526008716,0.0743104461205645,0.7767274182498449
2024-03-08,2024,SMCI,-0.0624380158956372,-6.24%,❌ mala,0.6115767944773363,0.0683036115676322,0.7481840176126009
2024-03-15,2024,NCLH,0.0670103695861652,6.70%,✅ buena,0.5720501697363368,0.0615786050486665,0.69520737983367
2024-03-22,2024,NCLH,0.0111110885874028,1.11%,✅ buena,0.5641691038733998,0.0590022026208935,0.6821735091151869
2024-03-29,2024,WSM,-0.0255724174297892,-2.56%,❌ mala,0.5501557356978808,0.0645382846947582,0.6792323050873973
2024-04-05,2024,WSM,-0.0664491191898809,-6.64%,❌ mala,0.5211809860524642,0.0663096964666933,0.6538003789858509
2024-04-12,2024,MPC,-0.0593475389275087,-5.93%,❌ mala,0.5156555205312136,0.0797376767638331,0.6751308740588797
2024-04-19,2024,BKR,0.0073618391371959,0.74%,✅ buena,0.4558833069836534,0.0662164425327958,0.5883161920492451
2024-04-26,2024,PSKY,0.0822839079571882,8.23%,✅ buena,0.4216708645973558,0.0654655361695117,0.5526019369363794
2024-05-03,2024,TSLA,-0.0702025556008066,-7.02%,❌ mala,0.4458554267821606,0.0659233748842993,0.5777021765507593
2024-05-10,2024,TSLA,0.0533626487091121,5.34%,✅ buena,0.463996128957322,0.0610261042227271,0.5860483374027763
2024-05-17,2024,GL,-0.0503078185423602,-5.03%,❌ mala,0.4957291734879627,0.0703389472831256,0.636407068054214
2024-05-24,2024,TER,-0.0213180744528648,-2.13%,❌ mala,0.5940863977397887,0.0651986132797722,0.7244836242993331
2024-05-31,2024,FSLR,-0.0162643997236618,-1.63%,❌ mala,0.5642132672363808,0.0742818162377973,0.7127768997119753
2024-06-07,2024,FSLR,0.0234532396931255,2.35%,✅ buena,0.5229608249099758,0.073506643368108,0.6699741116461918
2024-06-14,2024,SMCI,0.071897108781699,7.19%,✅ buena,0.555015505296567,0.0531860842449272,0.6613876737864215
2024-06-21,2024,SMCI,-0.0949009491780488,-9.49%,❌ mala,0.5677501426839395,0.0537315950307031,0.6752133327453459
2024-06-28,2024,SWKS,-0.0095703542354538,-0.96%,❌ mala,0.555721596373346,0.0532615445019076,0.6622446853771613
2024-07-05,2024,TPL,0.0718623473020334,7.19%,✅ buena,0.5560634747735059,0.0609615180987339,0.6779865109709737
2024-07-12,2024,AVGO,-0.0747764039348389,-7.48%,❌ mala,0.568896194630562,0.0596901510452745,0.6882764967211111
2024-07-19,2024,TSLA,-0.0811036544481316,-8.11%,❌ mala,0.5317715677971999,0.0593103441536379,0.6503922561044758
