date,prev_date,frob,frob_norm,prev_frob,curr_frob
2025-08-15,2025-08-08,0.24365697853261678,0.008792258182376665,27.712673294899112,27.712672617103436
2025-08-22,2025-08-15,0.16832733953378842,0.006074020425943896,27.712672617103436,27.712672966057276
2025-08-29,2025-08-22,0.13111020229200251,0.00473105580441781,27.712672966057276,27.712672735915355
2025-09-05,2025-08-29,0.24856646147215916,0.008969414961914175,27.712672735915355,27.712672707761033
2025-09-12,2025-09-05,0.18898949895842,0.006819605634987563,27.712672707761033,27.712672925817376
2025-09-19,2025-09-12,0.1290726308661125,0.004657530914163918,27.712672925817376,27.712673061494723
2025-09-26,2025-09-19,0.37358210642683837,0.013480551139828415,27.712673061494723,27.712673419227198
2025-10-03,2025-09-26,0.1698499544240667,0.006128963159007885,27.712673419227198,27.712673087973844
2025-10-10,2025-10-03,0.15643871171893536,0.0056450242537886995,27.712673087973844,27.712673476525545
2025-10-17,2025-10-10,0.32160594138830806,0.011605013195883748,27.712673476525545,27.712673518698335
2025-10-24,2025-10-17,0.09706614277862743,0.003502590347810771,27.712673518698335,27.71267367229099
2025-10-31,2025-10-24,0.1243768365136677,0.004488085053952178,27.71267367229099,27.712673551310846
2025-11-07,2025-10-31,0.1951355041640897,0.007041381402728373,27.712673551310846,27.712674175623594
2025-11-14,2025-11-07,0.14760021650516508,0.005326090711050568,27.712674175623594,27.71267364881501
2025-11-21,2025-11-14,0.12968016577224398,0.004679453430426566,27.71267364881501,27.712673854258828
2025-11-28,2025-11-21,0.20985095208885832,0.007572381979178862,27.712673854258828,27.712673950227714
2025-12-05,2025-11-28,0.20124926406487323,0.007261993715449906,27.712673950227714,27.71267350391306
2025-12-12,2025-12-05,0.11110674994106468,0.0040092396688241674,27.71267350391306,27.712673382098384
2025-12-19,2025-12-12,0.07126652499458516,0.002571622160445148,27.712673382098384,27.71267393321733
2025-12-26,2025-12-19,0.1276965925164315,0.00460787698885186,27.71267393321733,27.712673236955567
