date,prev_date,frob,frob_norm,prev_frob,curr_frob
2024-02-16,2024-02-09,0.08796008492160705,0.003174002128300628,27.712673579301608,27.712673474114727
2024-02-23,2024-02-16,0.11435524131246586,0.0041264600984555425,27.712673474114723,27.712673832676213
2024-03-01,2024-02-23,0.08486977201888722,0.003062489477966346,27.712673832676202,27.71267383070809
2024-03-08,2024-03-01,0.07053421378336683,0.0025451969815054845,27.7126738307081,27.7126734143483
2024-03-15,2024-03-08,0.07326502927401049,0.0026437373319628823,27.71267341434829,27.71267403797653
2024-03-22,2024-03-15,0.05729549781866711,0.0020674835542809477,27.712674037976523,27.712673691603353
2024-03-29,2024-03-22,0.06275537240461396,0.002264500823809934,27.71267369160336,27.712674079277733
2024-04-05,2024-03-29,0.05782112483919563,0.0020864505775871523,27.71267407927774,27.712673934747496
2024-04-12,2024-04-05,0.08633268482705876,0.003115278050408826,27.712673934747492,27.712673990617905
2024-04-19,2024-04-12,0.09305381865382831,0.003357807286490227,27.712673990617894,27.712674050906703
2024-04-26,2024-04-19,0.11536990460480162,0.004163073703853665,27.71267405090669,27.712674590503216
2024-05-03,2024-04-26,0.09380772255510605,0.003385011513369028,27.71267459050321,27.712674440674395
2024-05-10,2024-05-03,0.0733171238293173,0.0026456170437922726,27.71267444067439,27.712674186623666
2024-05-17,2024-05-10,0.07653050659991342,0.002761570611502024,27.712674186623662,27.712673945362283
2024-05-24,2024-05-17,0.07863040936215443,0.002837344729605583,27.712673945362273,27.7126735370201
2024-05-31,2024-05-24,0.06827030265435109,0.0024635047413649725,27.712673537020105,27.712673979940526
2024-06-07,2024-05-31,0.0764982504556658,0.00276040668291466,27.71267397994053,27.712673898634474
2024-06-14,2024-06-07,0.10425801721744671,0.003762106016864009,27.712673898634478,27.71267383544046
2024-06-21,2024-06-14,0.09205092587773174,0.003321618347775911,27.712673835440448,27.712674012163433
2024-06-28,2024-06-21,0.10866295250353972,0.003921056209005391,27.712674012163443,27.712674049065026
2024-07-05,2024-06-28,0.08764111580558956,0.003162492210257973,27.71267404906502,27.712673733624605
2024-07-12,2024-07-05,0.09810936084178001,0.0035402343990626035,27.712673733624598,27.712673915849347
2024-07-19,2024-07-12,0.12005445521765612,0.0043321137318687464,27.71267391584935,27.712673540519003
2024-07-26,2024-07-19,0.13383326949485,0.004829316424457066,27.712673540519003,27.712674088467878
2024-08-02,2024-07-26,0.1037329347041281,0.0037431586130221525,27.712674088467878,27.712673901784537
2024-08-09,2024-08-02,0.13592391816171273,0.0049047565256038015,27.71267390178453,27.7126742101407
2024-08-16,2024-08-09,0.10499686782476178,0.0037887670828366774,27.712674210140698,27.712674099088737
2024-08-23,2024-08-16,0.09494183832349992,0.0034259356561559136,27.71267409908872,27.71267345103484
2024-08-30,2024-08-23,0.07398405662406991,0.0026696831236722334,27.712673451034835,27.712673478613308
2024-09-06,2024-08-30,0.09701575728135915,0.0035007722137030766,27.71267347861331,27.712673342333037
2024-09-13,2024-09-06,0.098930248413161,0.0035698558270101863,27.712673342333034,27.712673627768094
2024-09-20,2024-09-13,0.07742220981041642,0.0027937473969612448,27.712673627768087,27.712673815933343
2024-09-27,2024-09-20,0.13037956446305501,0.0047046909052885725,27.712673815933336,27.712673682294813
2024-10-04,2024-09-27,0.08946490939838478,0.003228303065378327,27.71267368229479,27.712673331127686
2024-10-11,2024-10-04,0.12341625547848632,0.004453422952157312,27.71267333112769,27.712672834376214
2024-10-18,2024-10-11,0.08212703150205336,0.0029635189645141635,27.71267283437622,27.712673413628966
2024-10-25,2024-10-18,0.1072149710370579,0.0038688065000732196,27.712673413628966,27.71267345804937
2024-11-01,2024-10-25,0.09877885860710346,0.0035643929755326017,27.712673458049355,27.71267410905093
2024-11-08,2024-11-01,0.12321362359625707,0.004446110942285832,27.712674109050933,27.712674015748124
2024-11-15,2024-11-08,0.13217950075254398,0.004769640803244981,27.712674015748124,27.712673481480184
2024-11-22,2024-11-15,0.150052126849174,0.005414566983205187,27.712673481480188,27.712673649856544
2024-11-29,2024-11-22,0.11039992396254632,0.003983734133971366,27.71267364985654,27.712673453845607
2024-12-06,2024-11-29,0.08780702539540083,0.003168479054957902,27.712673453845607,27.71267362181422
2024-12-13,2024-12-06,0.09950995733454751,0.0035907743400194355,27.712673621814208,27.712673459566847
2024-12-20,2024-12-13,0.11065803339642655,0.003993047930141929,27.712673459566844,27.7126730183874
2024-12-27,2024-12-20,0.08192039365464855,0.0029560625061426336,27.7126730183874,27.7126735582362
2025-01-03,2024-12-27,0.09817085433532963,0.0035424533879427796,27.712673558236194,27.71267384906882
2025-01-10,2025-01-03,0.11536985868079298,0.004163072077026064,27.71267384906882,27.712673827173433
2025-01-17,2025-01-10,0.12220125081776816,0.00440957994814417,27.71267382717344,27.71267355313324
2025-01-24,2025-01-17,0.14327963251190892,0.0051701844009093955,27.712673553133225,27.71267318873395
2025-01-31,2025-01-24,0.0910760732715711,0.003286441284509248,27.71267318873396,27.712673567974395
2025-02-07,2025-01-31,0.11513380445139829,0.004154554203115437,27.712673567974406,27.71267361599563
2025-02-14,2025-02-07,0.10397403786590496,0.0037518587815319245,27.712673615995616,27.712673181957935
2025-02-21,2025-02-14,0.13197830167079,0.004762380763639519,27.712673181957935,27.712673077830647
2025-02-28,2025-02-21,0.18827089235054306,0.006793674930663676,27.712673077830654,27.712673368476672
2025-03-07,2025-02-28,0.147478122468929,0.005321685154947228,27.71267336847667,27.712673208106605
2025-03-14,2025-03-07,0.18437088164044824,0.006652944674659132,27.712673208106597,27.712673460047622
2025-03-21,2025-03-14,0.1102947282346616,0.003979938218290833,27.712673460047633,27.712673752614553
2025-03-28,2025-03-21,0.1430797446177505,0.005162971494377965,27.71267375261455,27.712673823780165
2025-04-04,2025-03-28,0.0855746018954354,0.003087922964041133,27.712673823780154,27.712673753322093
2025-04-11,2025-04-04,0.13305036868351172,0.004801065745868614,27.7126737533221,27.712674091938343
2025-04-18,2025-04-11,0.11521106178004507,0.004157341922249069,27.712674091938343,27.712673335145546
2025-04-25,2025-04-18,0.1117880496154203,0.004033824101467877,27.71267333514555,27.712673611067483
2025-05-02,2025-04-25,0.11005594569265455,0.003971321830481852,27.712673611067473,27.71267312921251
2025-05-09,2025-05-02,0.10698325708074913,0.003860445240411399,27.712673129212504,27.712671835081544
2025-05-16,2025-05-09,0.0977506745031571,0.0035272915973194163,27.712671835081544,27.712672910097613
2025-05-23,2025-05-16,0.1590222344691958,0.005738249608223371,27.712672910097616,27.712672303726983
2025-05-30,2025-05-23,0.15537315805389118,0.005606574362480012,27.712672303726983,27.712672511529433
2025-06-06,2025-05-30,0.09688979166684264,0.0034962269202484754,27.712672511529437,27.712672735003885
2025-06-13,2025-06-06,0.07486792635726075,0.002701577255761851,27.71267273500388,27.712672728250524
2025-06-20,2025-06-13,0.11507815732875365,0.004152546326267474,27.712672728250517,27.712672840537287
2025-06-27,2025-06-20,0.06842492195453953,0.0024690841748922572,27.712672840537284,27.712672792186297
2025-07-04,2025-06-27,0.07130001547065451,0.0025728307047581246,27.712672792186286,27.712672828587007
2025-07-11,2025-07-04,0.06669952484137412,0.0024068239557379634,27.71267282858699,27.71267235770544
2025-07-18,2025-07-11,0.06544159482435649,0.0023614321267778522,27.712672357705433,27.71267237933819
2025-07-25,2025-07-18,0.07943155563346116,0.0028662539125126124,27.71267237933819,27.712672387944288
2025-08-01,2025-07-25,0.06669306466250666,0.002406590881199802,27.71267238794428,27.71267288644622
2025-08-08,2025-08-01,0.09663738503561127,0.00348711888714536,27.712672886446235,27.712673294899105
2025-08-15,2025-08-08,0.14462249302107158,0.005218640998004551,27.712673294899112,27.712672617103443
2025-08-22,2025-08-15,0.1102970863107102,0.003980023429520621,27.712672617103436,27.71267296605728
2025-08-29,2025-08-22,0.10169101889494998,0.0036694771023891622,27.712672966057276,27.712672735915362
2025-09-05,2025-08-29,0.10846118797667438,0.003913775802508786,27.712672735915355,27.712672707761037
2025-09-12,2025-09-05,0.07021161720173347,0.002533556324290148,27.712672707761033,27.712672925817383
2025-09-19,2025-09-12,0.1024424439611642,0.0036965919612079066,27.712672925817376,27.71267306149472
2025-09-26,2025-09-19,0.1151430727512175,0.00415488872169457,27.712673061494723,27.71267341922719
2025-10-03,2025-09-26,0.10841088750556988,0.00391196063496169,27.712673419227198,27.71267308797383
2025-10-10,2025-10-03,0.12532941641914047,0.004522458588577071,27.712673087973844,27.712673476525552
2025-10-17,2025-10-10,0.11237502731940921,0.004055004920928838,27.712673476525545,27.712673518698328
2025-10-24,2025-10-17,0.0674533119887216,0.002434023983402647,27.712673518698335,27.712673672290986
2025-10-31,2025-10-24,0.07188820870635962,0.0025940553248832046,27.71267367229099,27.712673551310846
2025-11-07,2025-10-31,0.1076247658037832,0.003883593750148604,27.712673551310846,27.712674175623594
2025-11-14,2025-11-07,0.06941801596682719,0.0025049194288108657,27.712674175623594,27.712673648815016
2025-11-21,2025-11-14,0.10120188886214224,0.003651826963525981,27.71267364881501,27.71267385425884
2025-11-28,2025-11-21,0.08354501198165061,0.003014686075440121,27.712673854258828,27.71267395022771
2025-12-05,2025-11-28,0.0809369843395916,0.0029205765017461848,27.712673950227714,27.712673503913038
2025-12-12,2025-12-05,0.08035769464204869,0.0028996731271957285,27.71267350391306,27.712673382098384
2025-12-19,2025-12-12,0.06527578063119197,0.002355448705044673,27.712673382098384,27.71267393321734
2025-12-26,2025-12-19,0.08199146159040419,0.002958626864660777,27.71267393321733,27.712673236955567
