date,prev_date,asset_idx,l2,cos
2024-05-03,2024-04-26,18,0.008242798412640369,2.123262475617338e-06
2024-05-03,2024-04-26,19,0.022662327071300153,1.6049568541842696e-05
2024-05-03,2024-04-26,20,0.023592547006004695,1.7394182204699682e-05
2024-05-03,2024-04-26,21,0.01176078480600615,4.322419794755561e-06
2024-05-03,2024-04-26,22,0.007438075214123402,1.72892250760448e-06
2024-05-03,2024-04-26,23,0.014566167379195904,6.630480128277938e-06
2024-05-03,2024-04-26,24,0.03825861502355077,4.5741757818129614e-05
2024-05-03,2024-04-26,25,0.02405702579850547,1.808581962814415e-05
2024-05-03,2024-04-26,26,0.02015145230281093,1.2690158804895546e-05
2024-05-03,2024-04-26,27,0.019496405269700062,1.1878551347432875e-05
2024-05-03,2024-04-26,28,0.032348312560546426,3.270074167560644e-05
2024-05-03,2024-04-26,29,0.030470210274906886,2.9013843443226328e-05
2024-05-03,2024-04-26,30,0.03744374660061299,4.3814004057285416e-05
2024-05-03,2024-04-26,31,0.037772968653303554,4.458785664973597e-05
2024-05-03,2024-04-26,32,0.013773535150938711,5.9285050373336645e-06
2024-05-03,2024-04-26,33,0.021773301147499428,1.481504349420959e-05
2024-05-03,2024-04-26,34,0.03091197769956632,2.9861248164508858e-05
2024-05-03,2024-04-26,35,0.016872567198486933,8.896448127404533e-06
2024-05-03,2024-04-26,36,0.04068209412042153,5.1720289363954564e-05
2024-05-03,2024-04-26,37,0.023104724220237405,1.6682300408299433e-05
2024-05-03,2024-04-26,38,0.013890166900416705,6.029333232127065e-06
2024-05-03,2024-04-26,39,0.03868374082810101,4.676396224434498e-05
2024-05-03,2024-04-26,40,0.02671828843174105,2.2308563864537057e-05
2024-05-03,2024-04-26,41,0.020010537087270488,1.2513300916894288e-05
2024-05-03,2024-04-26,42,0.03918801962107212,4.799113714781811e-05
2024-05-03,2024-04-26,43,0.02367417201141264,1.7514750438207827e-05
2024-05-03,2024-04-26,44,0.034465311177157947,3.71209278657858e-05
2024-05-03,2024-04-26,45,0.025817511361466282,2.0829706849023744e-05
2024-05-03,2024-04-26,46,0.023438083503107204,1.7167161809439335e-05
2024-05-03,2024-04-26,47,0.013875008255631973,6.0161804068536995e-06
2024-05-10,2024-05-03,0,0.020049507738222373,1.2562085791145705e-05
2024-05-10,2024-05-03,1,0.015169213484687022,7.1908557686128916e-06
2024-05-10,2024-05-03,2,0.015904222098972038,7.904587534079965e-06
2024-05-10,2024-05-03,3,0.01160315737540092,4.20733192030287e-06
2024-05-10,2024-05-03,4,0.00815973278447719,2.080684579852665e-06
2024-05-10,2024-05-03,5,0.02076106653758889,1.3469567840096452e-05
2024-05-10,2024-05-03,6,0.02162311626096135,1.4611368532535529e-05
2024-05-10,2024-05-03,7,0.010725073523571032,3.5946358517557897e-06
2024-05-10,2024-05-03,8,0.012807600080479833,5.126133773680763e-06
2024-05-10,2024-05-03,9,0.01063025357590381,3.531356786989903e-06
2024-05-10,2024-05-03,10,0.01675912995155925,8.777227189282755e-06
2024-05-10,2024-05-03,11,0.010354429669336708,3.35047800137378e-06
2024-05-10,2024-05-03,12,0.022990935281556442,1.6518386133923535e-05
2024-05-10,2024-05-03,13,0.006576223301705271,1.3514734327202405e-06
2024-05-10,2024-05-03,14,0.005445755930615155,9.267673796164999e-07
2024-05-10,2024-05-03,15,0.007063248267984671,1.5590617087335445e-06
2024-05-10,2024-05-03,16,0.029580521381937577,2.7344250526750713e-05
2024-05-10,2024-05-03,17,0.017555421100969335,9.631121606790138e-06
2024-05-10,2024-05-03,18,0.029618294830562473,2.7414129862401992e-05
2024-05-10,2024-05-03,19,0.010254799907793054,3.2863119248105477e-06
2024-05-10,2024-05-03,20,0.02742470790682698,2.3503814992276162e-05
2024-05-10,2024-05-03,21,0.026459500808396638,2.187850433899019e-05
2024-05-10,2024-05-03,22,0.014465283141091648,6.538953905121936e-06
2024-05-10,2024-05-03,23,0.017999500449254056,1.012453983739725e-05
