date,E,min_deg,max_deg,mean_deg,raw_mean,raw_mean_abs,raw_neg_frac,mu_t,sigma_t,z_mean,z_mean_abs,z_neg_frac,z_min,z_max
2024-10-04,526,8,21,10.958333333333334,0.40066519379615784,0.5066965818405151,0.12167300380228137,0.17201770511493203,0.26752933058304457,0.8546632528305054,1.407467007637024,0.12167300380228137,-2.990178346633911,2.72540283203125
2024-10-11,506,8,19,10.541666666666666,0.39935994148254395,0.4917539656162262,0.11857707509881422,0.1669319078878914,0.25169855555841414,0.9234381914138794,1.4478058815002441,0.11857707509881422,-2.8422820568084717,2.9037652015686035
2024-10-18,514,8,21,10.708333333333334,0.39912745356559753,0.48969346284866333,0.11284046692607004,0.16005149190165838,0.25269892941152666,0.9460901618003845,1.447424292564392,0.11284046692607004,-2.9774880409240723,2.9242639541625977
2024-10-25,512,8,18,10.666666666666666,0.41034844517707825,0.494700163602829,0.10546875,0.1637992102069906,0.25517691967656214,0.9669932126998901,1.4313491582870483,0.10546875,-3.0,2.923064947128296
2024-11-01,510,8,18,10.625,0.41346070170402527,0.5000603795051575,0.10980392156862745,0.16645243293035686,0.2587722153971667,0.9545394778251648,1.4304558038711548,0.10980392156862745,-2.907297372817993,2.8221144676208496
2024-11-08,518,8,17,10.791666666666666,0.3950640559196472,0.4895920157432556,0.1274131274131274,0.16260619734432913,0.2533794837443343,0.9174297451972961,1.4540330171585083,0.1274131274131274,-2.8008179664611816,2.8752033710479736
2024-11-15,528,8,18,11.0,0.3708300292491913,0.48023879528045654,0.14772727272727273,0.15102751055360053,0.25461556843181565,0.8632721304893494,1.4682254791259766,0.14772727272727273,-2.821256160736084,2.887735605239868
2024-11-22,522,8,18,10.875,0.42867860198020935,0.4895162284374237,0.08045977011494253,0.17433156468036856,0.24650269690771257,1.0319201946258545,1.3923333883285522,0.08045977011494253,-3.0,2.987943172454834
2024-11-29,506,8,17,10.541666666666666,0.43370622396469116,0.4854942560195923,0.07114624505928854,0.18477297611136917,0.24017943627298663,1.0365355014801025,1.3609187602996826,0.07114624505928854,-3.0,3.0
2024-12-06,514,8,22,10.708333333333334,0.43426528573036194,0.49217328429222107,0.07392996108949416,0.19303694007237543,0.24611111184849885,0.9801602363586426,1.3314261436462402,0.07392996108949416,-2.9876396656036377,2.950680732727051
